,id,last_scraped,source,name,host_id,host_name,hosts_time_as_user_years,hosts_time_as_user_months,hosts_time_as_host_years,hosts_time_as_host_months,host_location,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,price_quote_checkin_date,price_quote_checkout_date,price_quote_total_price,price_quote_price_per_night,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_ly,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,calculated_host_listings_count,calculated_host_listings_count_entire_homes
2297,1525743818100940584,2026-06-24,city scrape,Spacious 4-Bed Townhouse w/Parking,557985284,Leslie,2,5,2,5,"Ottawa, Canada",f,1,t,Rideau-Rockcliffe,45.4432223,-75.67143970000001,Entire home,Entire home/apt,8,2.5,4.0,4.0,434.0,2026-07-13,2026-07-14,434.0,434.0,1.0,1125.0,t,2,5,21,192,2026-06-24,36,36,9,2025-10-16,2026-06-07,4.42,4.67,4.83,4.36,4.5,4.47,4.29,1,1
2298,1526139119920703549,2026-06-24,city scrape,Private Cozy 3 Bedroom Unit. All inclusive,714963400,Jems,0,10,0,10,"Ottawa, Canada",f,4,t,Barrhaven,45.25117322395413,-75.75890676341379,Entire home,Entire home/apt,6,1.4,3.0,3.0,272.0,2026-06-24,2026-06-25,272.0,272.0,1.0,365.0,t,10,37,67,342,2026-06-24,23,23,17,2025-10-21,2026-05-31,4.26,4.57,4.39,4.52,4.35,4.17,2.79,4,1
2299,1526257927409789379,2026-06-24,city scrape,Urban Community - Wateridge/Rockcliffe,722493822,Geoff,0,8,0,6,"Ottawa, Canada",f,1,t,Rideau-Rockcliffe,45.45255592555426,-75.6303065042103,Entire townhouse,Entire home/apt,4,1.0,2.0,3.0,92.75,2026-09-19,2026-10-19,2782.59,92.75,30.0,90.0,t,0,16,19,120,2026-06-24,1,1,0,2026-05-17,2026-05-17,5.0,5.0,5.0,5.0,5.0,5.0,0.77,1,1
2300,1526871066979532466,2026-06-24,city scrape,Exclusive Estate w. Wraparound Balcony & PoolTable,52810809,Natalie,10,5,4,10,"Ottawa, Canada",f,31,t,College,45.34897,-75.73668,Entire home,Entire home/apt,14,2.5,6.0,7.0,109.53,2026-10-30,2026-11-29,3286.0,109.53,30.0,365.0,t,0,0,0,237,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,21,21
2301,1527009164886062153,2026-06-24,city scrape,Spacious basement apt. 10 mins to CHEO & Hospital,52546906,Andy,10,5,0,6,"Ottawa, Canada",f,1,t,Alta Vista,45.39652,-75.63786,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,120.0,2026-09-13,2026-09-15,240.0,120.0,1.0,28.0,t,0,0,11,11,2026-06-24,10,10,2,2025-12-06,2026-06-21,5.0,5.0,4.9,5.0,4.9,5.0,1.49,1,1
2302,1527024348819398310,2026-06-24,city scrape,Cozy Private Room in quiet Home | Good Location,199186604,Malcolm,7,11,5,10,"Ottawa, Canada",f,1,t,Barrhaven,45.24482,-75.73894,Private room in home,Private room,1,1.0,1.0,1.0,50.09,2026-06-27,2026-07-27,1502.63,50.09,30.0,60.0,t,27,57,87,87,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,1,0
2303,1527655979704986556,2026-06-24,city scrape,Cozy Hintonburg Apartment,287509890,Johanne,6,10,0,8,"Ottawa, Canada",f,2,t,Kitchissippi,45.4015482,-75.7230969,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,36.66,2026-10-01,2026-12-30,3299.0,36.66,30.0,182.0,t,0,22,52,326,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,1,1
2304,1531680371437370241,2026-06-24,city scrape,"Ottawa Barrhaven home,3BR 2.5BA | Loft+Balcony",723922324,Lily,0,8,0,0,"Ottawa, Canada",f,1,t,Barrhaven,45.26025,-75.75598,Entire home,Entire home/apt,6,2.5,3.0,3.0,148.97,2026-08-22,2026-09-21,4468.96,148.97,30.0,365.0,t,3,4,34,309,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,1,1
2305,1531853867394041767,2026-06-24,city scrape,Waterfront Oasis in the Heart of Ottawa,426444503,Colleen,4,8,0,8,"Ottawa, Canada",f,1,t,Bay,45.35793,-75.80556,Private room in home,Private room,2,1.0,1.0,1.0,142.67,2026-06-29,2026-07-02,428.0,142.67,3.0,365.0,t,25,50,80,355,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,1,0
2306,1531899849392953282,2026-06-24,city scrape,Private 2-acre forest retreat near Ottawa,257869858,Bara,7,1,4,2,"Ottawa, Canada",t,2,t,West Carleton-March,45.30565,-76.07852,Entire home,Entire home/apt,8,2.5,4.0,4.0,582.76,2026-06-28,2026-07-01,1748.28,582.76,2.0,365.0,t,14,26,47,278,2026-06-24,14,14,2,2025-11-28,2026-06-07,4.93,4.93,5.0,5.0,5.0,4.86,2.01,2,2
2307,1531938380765443265,2026-06-24,city scrape,5BD Retreat | Near Bayshore & Trails,475319012,Jasmine,3,10,3,10,"Ottawa, Canada",t,13,t,Bay,45.34753199180318,-75.83629245280308,Entire home,Entire home/apt,8,3.0,5.0,6.0,243.06,2026-08-11,2026-09-10,7291.92,243.06,30.0,365.0,t,12,24,54,329,2026-06-24,1,1,0,2026-02-25,2026-02-25,5.0,5.0,5.0,5.0,5.0,5.0,0.25,10,10
2308,1532041464135605295,2026-06-24,city scrape,Charming 1‑Bedroom Getaway in a Peaceful Townhome,711000861,Eve,0,10,0,2,"Ottawa, Canada",f,1,t,Stittsville-Kanata West,45.27732,-75.89446,Private room in townhouse,Private room,2,1.0,1.0,1.0,64.82,2026-06-24,2026-07-24,1944.59,64.82,30.0,31.0,t,30,60,90,335,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,1,0
2309,1532537384835935563,2026-06-24,city scrape,Modern Apartment in Ottawa,75569268,George,10,0,8,4,"Gatineau, Canada",f,1,t,Rideau-Vanier,45.43873230481694,-75.65903863130251,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,242.0,2026-07-20,2026-07-21,242.0,242.0,1.0,1125.0,t,5,17,43,144,2026-06-24,65,65,23,2025-10-29,2026-06-03,4.45,4.55,4.72,4.68,4.68,4.57,8.16,1,1
2310,1532616687793188818,2026-06-24,city scrape,Cozy Retreat in the Heart of Altavista 3,27169033,Emma,11,4,2,9,"Ottawa, Canada",f,2,t,Alta Vista,45.39552,-75.66616,Private room in home,Private room,1,1.0,1.0,1.0,53.1,2026-08-30,2026-09-29,1592.89,53.1,30.0,365.0,t,0,0,23,298,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,2,0
2311,1532666501579761777,2026-06-24,city scrape,Cozy 1BR Walkout Apartment – Your home in Kanata!,198818298,Beverly,7,11,0,7,"Ottawa, Canada",f,1,t,Kanata South,45.2843,-75.88443,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,153.0,2026-07-15,2026-07-17,306.0,153.0,2.0,1125.0,t,6,18,45,218,2026-06-24,17,17,4,2025-12-04,2026-06-14,5.0,4.94,4.94,5.0,5.0,4.94,2.51,1,1
2312,1533296773458514591,2026-06-24,city scrape,3 Bedrooms Downtown Apartment,714834159,"Atallah,Khalil Atallah",0,10,0,10,"Ottawa, Canada",f,1,t,Rideau-Vanier,45.4329377,-75.6850789,Entire rental unit,Entire home/apt,8,1.0,3.0,4.0,342.0,2026-06-24,2026-06-25,342.0,342.0,1.0,365.0,t,7,13,13,13,2026-06-24,7,7,2,2025-11-09,2026-06-06,4.29,4.57,4.57,4.43,4.71,4.14,0.92,1,1
2313,1533630725734172677,2026-06-24,city scrape,House w/Garage - near Rockcliffe - For two,495868774,Salim,3,5,0,10,"Ottawa, Canada",t,2,t,Rideau-Rockcliffe,45.45213918244664,-75.63151055975536,Entire home,Entire home/apt,2,1.5,1.0,1.0,232.0,2026-07-13,2026-07-16,696.0,232.0,2.0,1125.0,t,5,22,40,40,2026-06-24,9,9,4,2025-11-07,2026-05-06,5.0,5.0,5.0,5.0,4.89,5.0,1.17,2,2
2314,1534299739275998331,2026-06-24,city scrape,Uottawa Room Steps parliament hill & Rideau center,146743514,Frits,8,10,8,2,"Mexicali, Mexico",f,74,t,Rideau-Vanier,45.4217995950724,-75.68045976234156,Private room in rental unit,Private room,1,2.0,1.0,1.0,100.53,2026-06-24,2026-07-24,3015.88,100.53,30.0,365.0,t,30,60,90,365,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,28,0
2315,1535021624544608733,2026-06-24,city scrape,"Luxury 2BR, Private Entry, Parking, Near Airport.",175897509,Olu,8,3,0,2,"Ottawa, Canada",f,1,t,Osgoode,45.3209,-75.58509,Entire guest suite,Entire home/apt,4,1.0,2.0,2.0,231.0,2026-06-24,2026-06-25,231.0,231.0,1.0,365.0,t,18,40,68,343,2026-06-24,4,4,0,2026-05-14,2026-05-28,5.0,5.0,5.0,5.0,5.0,5.0,2.86,1,1
2316,1536364193556660724,2026-06-24,city scrape,Cozy 2-bedroom in Ottawa with free parking,724999389,Triumph Services,0,8,0,8,"Ottawa, Canada",f,1,t,West Carleton-March,45.31732,-76.03815,Entire home,Entire home/apt,4,1.0,2.0,2.0,116.58,2026-06-24,2026-07-24,3497.29,116.58,30.0,365.0,t,30,60,90,365,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,1,1
2317,1536436598620357261,2026-06-24,city scrape,Casa Veríssimo,724063007,Verissimo,0,8,0,6,"Ottawa, Canada",f,1,t,Gloucester-South Nepean,45.3165296588361,-75.5985165518223,Entire home,Entire home/apt,6,2.5,3.0,3.0,225.96,2026-07-20,2026-07-22,451.91,225.96,2.0,365.0,t,6,13,32,185,2026-06-24,7,7,0,2026-05-18,2026-06-21,4.71,4.86,4.86,4.86,4.71,4.86,5.53,1,1
2318,1536471553172706989,2026-06-24,city scrape,Cassie’s House,725030394,Filipe,0,8,0,7,"Ottawa, Canada",f,1,t,Innes,45.43704,-75.51266,Entire home,Entire home/apt,6,2.5,3.0,3.0,240.0,2026-08-31,2026-09-02,480.0,240.0,2.0,365.0,t,1,3,14,262,2026-06-24,27,27,1,2025-12-20,2026-06-21,4.89,4.93,4.81,4.85,4.78,4.85,4.33,1,1
2319,1536509060034573997,2026-06-24,city scrape,Beachwood Village Retreat,725038986,Jeff,0,8,0,8,"Ottawa, Canada",f,1,t,Rideau-Vanier,45.43961,-75.66517,Entire home,Entire home/apt,6,1.0,3.0,3.0,98.47,2026-10-19,2026-11-18,2954.0,98.47,30.0,365.0,t,3,4,9,257,2026-06-24,3,3,0,2026-02-28,2026-06-15,5.0,5.0,5.0,5.0,5.0,4.67,0.77,1,1
2320,1536549405716209680,2026-06-24,city scrape,Bright & Cozy-Chic Home in Findlay Creek Ottawa,283820416,Dr. Ben,6,10,0,8,"Ottawa, Canada",f,1,t,Osgoode,45.30364,-75.59705,Entire rental unit,Entire home/apt,2,1.0,1.0,3.0,73.08,2026-07-01,2026-07-31,2192.44,73.08,30.0,90.0,t,23,35,50,140,2026-06-24,1,1,0,2026-02-28,2026-02-28,5.0,5.0,5.0,5.0,5.0,5.0,0.26,1,1
2321,1537267818579562578,2026-06-24,city scrape,King bed - (#e)Private Room in Ottawa,406099841,Shiva,5,0,0,9,"Ottawa, Canada",f,4,t,Stittsville-Kanata West,45.26388,-75.89636,Private room in townhouse,Private room,2,1.0,2.0,1.0,67.0,2026-06-25,2026-06-26,67.0,67.0,1.0,1125.0,t,24,51,72,72,2026-06-24,40,40,11,2025-11-07,2026-06-19,4.68,4.88,4.8,4.8,4.68,4.8,5.22,2,0
2322,1537662115997930802,2026-06-24,city scrape,Spacieux et élégant appartement privé au sous-sol,526174822,Kiki,2,11,0,8,"Ottawa, Canada",f,1,t,Barrhaven,45.23965,-75.72932,Entire home,Entire home/apt,3,1.0,1.0,2.0,77.11,2026-09-01,2026-10-01,2313.24,77.11,30.0,365.0,t,0,0,21,296,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,1,1
2323,1538002264466440147,2026-06-24,city scrape,Stylish 2BR Suite · Own Entrance · Findlay Creek,724292051,Simon,0,8,0,8,"Ottawa, Canada",f,2,t,Gloucester-South Nepean,45.304,-75.60033,Entire guest suite,Entire home/apt,4,1.0,2.0,2.0,108.21,2026-11-01,2026-12-01,3246.15,108.21,30.0,1125.0,t,0,0,0,235,2026-06-24,1,1,0,2026-05-05,2026-05-05,5.0,5.0,5.0,5.0,5.0,5.0,0.59,2,1
2324,1538445737246374605,2026-07-02,previous scrape,Spacious Single Nest in Centertown,678126070,Bed & Coffee,1,4,0,7,"Ottawa, Canada",f,2,t,Rideau-Vanier,45.43129,-75.66632,Private room in home,Private room,1,1.4,1.0,2.0,32.23,2026-07-02,2026-08-01,967.02,32.23,30.0,365.0,t,30,60,60,303,2026-07-02,1,1,0,2026-05-31,2026-05-31,3.0,2.0,4.0,5.0,3.0,4.0,0.91,1,0
2325,1539192031284965988,2026-06-24,city scrape,Private single or double steps Uottawa &Parliament,510569116,Carlos,3,2,3,2,"Ottawa, Canada",f,47,t,Rideau-Vanier,45.42242,-75.6787,Private room in rental unit,Private room,1,2.0,1.0,1.0,38.65,2026-06-24,2026-07-24,1159.5,38.65,30.0,365.0,t,30,60,90,365,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,26,0
2326,1542288970769153835,2026-06-24,city scrape,Executive Suite 3BR - Close to Downtown Ottawa,530679155,Oliver,2,10,2,7,"Ottawa, Canada",f,5,t,Rideau-Rockcliffe,45.4403775,-75.6790098,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,137.09,2026-07-18,2026-08-17,4112.66,137.09,30.0,365.0,t,6,36,66,340,2026-06-24,1,1,0,2026-03-02,2026-03-02,5.0,5.0,5.0,5.0,5.0,5.0,0.26,2,2
2327,1542348055697931810,2026-06-24,city scrape,2 King Beds - 2 Private Rooms in Ottawa,406099841,Shiva,5,0,0,9,"Ottawa, Canada",f,4,t,Stittsville-Kanata West,45.26445,-75.89514,Private room in townhouse,Private room,4,1.0,2.0,2.0,149.0,2026-06-25,2026-06-26,149.0,149.0,1.0,1125.0,t,16,36,57,57,2026-06-24,26,26,4,2025-11-30,2026-06-13,4.69,4.77,4.96,4.69,4.73,4.77,3.77,2,0
2328,1542372208762585318,2026-06-24,city scrape,Modern 2BR Townhome w/ Garage – Orleans/Ottawa,153770045,Odette,8,8,0,7,"Ottawa, Canada",f,1,t,Cumberland,45.498235,-75.466359,Entire home,Entire home/apt,4,2.5,2.0,2.0,143.48,2026-08-10,2026-09-09,4304.36,143.48,30.0,360.0,t,0,13,43,318,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,1,1
2329,1542725781246366266,2026-06-24,city scrape,Basement Studio Point Vidame.,466743267,Oludare,3,11,0,7,"Ottawa, Canada",f,1,t,Osgoode,45.24394,-75.62847,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,106.4,2026-06-25,2026-07-25,3191.98,106.4,30.0,365.0,t,29,59,89,89,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,1,1
2330,1542876220881244774,2026-07-02,previous scrape,Modern luxe escape in Ottawa | mins to Tanger&CTC,726516335,Abby,0,8,0,3,"Ottawa, Canada",f,1,t,West Carleton-March,45.31209731599421,-76.04061130854507,Entire home,Entire home/apt,4,1.4,2.0,2.0,338.0,2026-08-04,2026-08-06,676.0,338.0,1.0,28.0,t,1,25,28,28,2026-07-02,9,9,0,2026-04-19,2026-06-26,5.0,4.89,5.0,5.0,4.89,5.0,3.6,1,1
2331,1543083190924916663,2026-06-24,city scrape,Modern Comfort Meets Luxury – Executive Glasshouse,450234698,Modern,4,3,4,3,"Ottawa, Canada",f,7,t,Orleans,45.48507,-75.48052,Entire home,Entire home/apt,8,3.5,4.0,4.0,889.0,2026-07-19,2026-07-20,889.0,889.0,1.0,365.0,t,5,22,52,224,2026-06-24,13,13,4,2025-11-29,2026-06-06,4.92,4.92,5.0,4.92,5.0,4.85,1.88,7,7
2332,1543595804527408747,2026-07-02,previous scrape,Executive Style Apartment,417799875,Louise,4,10,1,9,"Ottawa, Canada",f,7,t,Stittsville-Kanata West,45.27826096965618,-75.91412594822799,Entire rental unit,Entire home/apt,6,1.4,3.0,2.0,51.53,2026-08-21,2026-11-19,4638.0,51.53,90.0,365.0,t,0,10,40,315,2026-07-02,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,7,7
2333,1543621127922875723,2026-06-24,city scrape,Modern Central 2 Bedroom condo with Free Parking,16029536,Korosh,12,0,5,11,"Ottawa, Canada",f,11,t,Rideau-Vanier,45.44285625319522,-75.65684932752993,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,77.32,2026-07-11,2026-08-10,2319.65,77.32,30.0,365.0,t,13,35,35,35,2026-06-24,1,1,0,2026-02-01,2026-02-01,5.0,5.0,5.0,5.0,5.0,5.0,0.21,7,6
2334,1544554399961030524,2026-07-02,previous scrape,Cozy & Modern 3-Bed Home Near Downtown & Hospital,426736720,Natalie,4,8,1,9,"Ottawa, Canada",f,1,t,Orleans,45.46913,-75.54784,Entire home,Entire home/apt,4,1.4,2.0,2.0,173.3,0000-00-00,"""0000-00-00""",2246.7,173.3,1.0,90.0,t,0,0,0,0,2026-07-02,8,8,3,2025-12-15,2026-02-22,4.63,4.5,4.5,5.0,5.0,4.75,1.2,1,1
2335,1544832779443262565,2026-06-24,city scrape,Private Single Or Double Room Across Uottawa,510569116,Carlos,3,2,3,2,"Ottawa, Canada",f,47,t,Rideau-Vanier,45.42205924029383,-75.67915201159623,Private room in rental unit,Private room,1,2.0,1.0,1.0,42.84,2026-06-24,2026-07-24,1285.18,42.84,30.0,365.0,t,30,60,90,365,2026-06-24,1,1,1,2025-11-26,2025-11-26,5.0,5.0,5.0,5.0,5.0,5.0,0.14,26,0
2336,1545071082103463789,2026-06-24,city scrape,Modern Private Retreat - Entire Unit AC,53873054,John,10,5,0,7,"Ottawa, Canada",t,3,t,College,45.36357,-75.75183,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,206.01,2026-06-27,2026-07-15,3708.25,206.01,1.0,1125.0,t,21,40,56,331,2026-06-24,13,13,0,2026-01-24,2026-06-20,4.92,5.0,5.0,5.0,5.0,4.85,2.57,3,3
2337,1545295205997043625,2026-06-24,city scrape,New! Near Civic Hosp + public transport.,687060767,Maya,1,2,0,8,"Ottawa, Canada",f,2,t,Kitchissippi,45.40425,-75.73161,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,72.12,2026-12-21,2027-01-20,2163.68,72.12,30.0,365.0,t,0,0,0,185,2026-06-24,1,1,0,2026-02-19,2026-02-19,5.0,5.0,5.0,5.0,5.0,5.0,0.24,2,2
2338,1545678599696926062,2026-06-24,city scrape,Modern Downtown Studio Retreat,37253652,Ameer,10,11,8,11,"Ottawa, Canada",f,10,t,Kitchissippi,45.40833420588681,-75.73323960730845,Entire home,Entire home/apt,2,1.0,1.0,1.0,127.62,2026-06-30,2026-07-30,3828.48,127.62,30.0,365.0,t,24,54,84,359,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,9,9
2339,1545854284448837839,2026-06-24,city scrape,Cozy Kanata Haven,253508337,Michelle,7,2,0,7,"Toronto, Canada",f,1,t,Kanata South,45.30699,-75.90239,Entire townhouse,Entire home/apt,6,2.5,3.0,3.0,110.62,2026-06-26,2026-07-26,3318.53,110.62,30.0,90.0,t,28,58,88,170,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,1,1
2340,1550305924742931769,2026-06-24,city scrape,Modern & Bright 3BR in Westboro | Near Downtown,185264176,Marc,8,2,0,6,"Ottawa, Canada",f,1,t,Kitchissippi,45.3849216,-75.746706,Entire home,Entire home/apt,6,2.5,3.0,3.0,194.13,2026-09-08,2026-10-08,5824.0,194.13,30.0,365.0,t,0,0,14,104,2026-06-24,2,2,0,2026-02-04,2026-04-29,5.0,5.0,5.0,5.0,5.0,5.0,0.43,1,1
2341,1552136956895835731,2026-06-24,city scrape,"201 Cathcart St, Private Studio | Walk to uOttawa",114567457,Daniel,9,4,9,2,"Gatineau, Canada",t,13,t,Rideau-Vanier,45.43414720821431,-75.69389674812555,Entire rental unit,Entire home/apt,2,1.4,1.0,1.0,67.4,2026-07-16,2026-08-15,2022.09,67.4,30.0,365.0,t,8,38,39,235,2026-06-24,3,3,0,2026-01-09,2026-03-15,5.0,5.0,5.0,5.0,5.0,5.0,0.54,2,2
2342,1552395353345563414,2026-06-24,city scrape,"Cute, Clean & Cozy 2-Bedroom in Heart of Downtown",728743123,Willow,0,7,0,7,"Ottawa, Canada",f,1,t,Capital,45.41249,-75.68256,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,128.12,2026-06-24,2026-07-25,3971.66,128.12,31.0,365.0,t,30,60,90,365,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,1,1
2343,1552509993399034844,2026-06-24,city scrape,Cozy room space,486026361,Victor,3,7,3,6,"Ottawa, Canada",f,18,t,Innes,45.44494,-75.52109,Private room in home,Private room,2,1.5,1.0,1.0,40.17,2026-06-24,2026-07-24,1205.0,40.17,30.0,365.0,t,30,60,90,365,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,18,1
2344,1553171456036852591,2026-06-24,city scrape,Chic Hotel-Style Studio by Lansdowne& Rideau Canal,236634083,Domenico,7,5,0,6,"Ottawa, Canada",f,1,t,Capital,45.39677,-75.68594,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,70.06,2026-12-01,2026-12-31,2101.74,70.06,30.0,365.0,t,0,0,0,96,2026-06-24,1,1,0,2026-04-26,2026-04-26,5.0,5.0,5.0,5.0,5.0,5.0,0.5,1,1
2345,1553685505526348201,2026-06-24,city scrape,Luxury Stay-Minutes from Kanata Tech Hub,253320251,Besha,7,2,7,2,"Ottawa, Canada",t,2,t,West Carleton-March,45.31039,-76.07269,Entire home,Entire home/apt,4,2.5,1.0,2.0,181.32,2026-06-24,2026-07-24,5439.74,181.32,30.0,365.0,t,30,60,90,270,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,2,2
2346,1553749616538420637,2026-07-02,previous scrape,4Bdrm Stittsville/Kanata Townhouse/Dbl Car Garage,62841595,Pete,10,3,7,10,"Ottawa, Canada",t,2,t,Stittsville-Kanata West,45.2908986,-75.91675359999999,Entire home,Entire home/apt,8,1.4,4.0,2.0,471.0,2026-07-19,2026-07-23,1884.0,471.0,4.0,730.0,t,8,14,31,123,2026-07-02,23,23,4,2025-11-16,2026-06-29,5.0,4.91,4.96,5.0,4.96,4.87,3.01,2,2
2347,1553951970306632772,2026-07-02,previous scrape,Century home in quiet downtown neighborhood,40134741,Tricia,10,11,0,6,"Beachburg, Canada",f,1,t,Rideau-Vanier,45.42972327820951,-75.678105509039,Entire home,Entire home/apt,6,1.4,3.0,2.0,263.67,2026-09-20,2026-09-23,791.0,263.67,3.0,365.0,t,1,1,11,11,2026-07-02,13,13,2,2025-12-27,2026-06-29,4.62,4.92,4.85,4.92,4.69,4.62,2.07,1,1
2348,1554075032028130065,2026-06-24,city scrape,"Sleek & Cozy Basement Suite in Barrhaven, Ottawa",397942212,Toba,5,2,2,1,"Ottawa, Canada",f,2,t,Barrhaven,45.27159,-75.7689,Entire guest suite,Entire home/apt,5,1.0,2.0,2.0,284.0,2026-06-28,2026-06-29,284.0,284.0,1.0,1125.0,t,20,25,55,235,2026-06-24,6,6,1,2025-11-23,2026-06-14,4.83,5.0,5.0,5.0,5.0,4.83,0.84,2,1
2349,1554085374325674070,2026-06-24,city scrape,Comfy Oasis Queen Room in Barrhaven,397942212,Toba,5,2,2,1,"Ottawa, Canada",f,2,t,Barrhaven,45.2722,-75.76967,Private room in guest suite,Private room,2,1.0,1.0,1.0,157.0,2026-06-28,2026-06-29,157.0,157.0,1.0,1125.0,t,20,25,55,235,2026-06-24,3,3,0,2026-02-03,2026-06-08,5.0,5.0,5.0,5.0,5.0,5.0,0.63,2,1
2350,1556134779242146099,2026-06-24,city scrape,3 bedroom (or 2 + office) East-Central Ottawa,1959431,Paul,14,3,11,9,"Ottawa, Canada",f,13,t,Rideau-Vanier,45.44326,-75.66009,Entire home,Entire home/apt,3,1.0,3.0,3.0,82.97,2026-06-24,2026-07-24,2489.0,82.97,30.0,365.0,t,30,60,90,365,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,13,7
2351,1557471116444081646,2026-06-24,city scrape,"Downtown,2-Room Studio, Private Bath",290148260,Vincent,6,9,6,9,"Ottawa, Canada",t,5,t,Rideau-Rockcliffe,45.44281,-75.67763,Entire home,Entire home/apt,2,1.0,1.0,1.0,35.98,2026-11-30,2026-12-31,1115.49,35.98,31.0,365.0,t,0,0,0,206,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,5,5
2352,1557669138455865835,2026-06-24,city scrape,Entire 1 bedroom unit-large room East-Central Ott,1959431,Paul,14,3,11,9,"Ottawa, Canada",f,13,t,Rideau-Vanier,45.44285,-75.66105,Entire home,Entire home/apt,2,1.0,1.0,1.0,54.23,2026-06-24,2026-07-24,1627.0,54.23,30.0,365.0,t,30,60,90,365,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,13,7
2353,1558031019832494306,2026-07-02,previous scrape,The Hintonburg House,147439063,Matthew,8,10,6,9,"Ottawa, Canada",f,1,t,Kitchissippi,45.40546,-75.72777,Entire townhouse,Entire home/apt,4,1.4,2.0,2.0,173.3,0000-00-00,"""0000-00-00""",2246.7,173.3,2.0,29.0,t,23,23,23,23,2026-07-02,20,20,0,2026-02-14,2026-05-31,5.0,5.0,5.0,4.95,5.0,4.95,4.32,2,2
2354,1558409646075390545,2026-06-24,city scrape,Spacious Priv Female only Master Bedroom w/Ensuite,696559946,Bouchra,1,1,0,4,"Ottawa, Canada",f,2,t,Gloucester-Southgate,45.33946,-75.6708,Private room in home,Private room,2,1.0,1.0,1.0,133.0,2026-06-29,2026-07-01,266.0,133.0,2.0,365.0,t,26,56,86,361,2026-06-24,2,2,0,2026-05-17,2026-05-24,5.0,5.0,5.0,5.0,5.0,5.0,1.54,2,0
2355,1559119496112754210,2026-06-24,city scrape,Modern Suite - Walk in Closet - Private Bathroom,718344520,Adam,0,9,0,7,"Ottawa, Canada",f,5,t,Gloucester-Southgate,45.37331534920667,-75.61694663983927,Private room in home,Private room,2,1.5,1.0,1.0,109.0,2026-06-29,2026-06-30,109.0,109.0,1.0,365.0,t,16,43,73,348,2026-06-24,28,28,6,2025-11-27,2026-06-04,4.5,4.64,4.82,4.82,4.79,4.64,4.0,5,0
2356,1560183980441306159,2026-06-24,city scrape,Private Room Across The University Of Ottawa,510569116,Carlos,3,2,3,2,"Ottawa, Canada",f,47,t,Rideau-Vanier,45.42199,-75.67849,Private room in rental unit,Private room,1,2.0,1.0,1.0,68.5,2026-06-24,2026-07-24,2054.89,68.5,30.0,365.0,t,30,60,90,365,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,26,0
